Month,State,Source,Unit,Installed_Capacity
2022-06-01,Madhya Pradesh,Renewables,MW,5497.2
2022-06-01,Maharashtra,Renewables,MW,10779.36
2022-06-01,Andhra Pradesh,Renewables,MW,9215.28
2022-06-01,Karnataka,Renewables,MW,15962.95
2022-06-01,Kerala,Renewables,MW,871.12
2022-06-01,Lakshadweep,Renewables,MW,3.27
2022-06-01,Puducherry,Renewables,MW,35.53
2022-06-01,Tamil Nadu,Renewables,MW,16772.22
2022-06-01,Telangana,Renewables,MW,5059.78
2022-06-01,Arunachal Pradesh,Renewables,MW,144.34
2022-06-01,Assam,Renewables,MW,179.05
2022-06-01,Manipur,Renewables,MW,17.71
2022-06-01,Meghalaya,Renewables,MW,50.49
2022-06-01,Mizoram,Renewables,MW,44.48
2022-06-01,Nagaland,Renewables,MW,34.71
2022-06-01,Tripura,Renewables,MW,31.88
2022-07-01,Chandigarh,Renewables,MW,56.85
2022-07-01,Delhi,Renewables,MW,270.12
2022-07-01,Haryana,Renewables,MW,1275.11
2022-07-01,Himachal Pradesh,Renewables,MW,1046.47
2022-07-01,Jammu and Kashmir,Renewables,MW,192.58
2022-07-01,Ladakh,Renewables,MW,47.44
2022-07-01,Punjab,Renewables,MW,1785.74
2022-07-01,Rajasthan,Renewables,MW,19140.65
2022-07-01,Uttar Pradesh,Renewables,MW,4483.65
2022-07-01,Uttarakhand,Renewables,MW,931.8
2022-07-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2022-07-01,Bihar,Renewables,MW,387.41
2022-07-01,Jharkhand,Renewables,MW,97.14
2022-07-01,Odisha,Renewables,MW,626.98
2022-07-01,Sikkim,Renewables,MW,59.8
2022-07-01,West Bengal,Renewables,MW,596.95
2022-07-01,Chhatisgarh,Renewables,MW,880.32
2022-07-01,Dadra and Nagar Haveli and Dam,Renewables,MW,46.47
2022-07-01,Goa,Renewables,MW,21.93
2022-07-01,Gujarat,Renewables,MW,17514.96
2022-07-01,Madhya Pradesh,Renewables,MW,5497.2
2022-07-01,Maharashtra,Renewables,MW,10799.36
2022-07-01,Andhra Pradesh,Renewables,MW,9306.98
2022-07-01,Karnataka,Renewables,MW,16085.38
2022-07-01,Kerala,Renewables,MW,871.12
2022-07-01,Lakshadweep,Renewables,MW,3.27
2022-07-01,Puducherry,Renewables,MW,35.53
2022-07-01,Tamil Nadu,Renewables,MW,16774.92
2022-07-01,Telangana,Renewables,MW,5063.42
2022-07-01,Arunachal Pradesh,Renewables,MW,144.34
2022-07-01,Assam,Renewables,MW,179.05
2022-07-01,Manipur,Renewables,MW,17.71
2022-07-01,Meghalaya,Renewables,MW,50.49
2022-07-01,Mizoram,Renewables,MW,44.48
2022-07-01,Nagaland,Renewables,MW,34.71
2022-07-01,Tripura,Renewables,MW,31.88
2022-08-01,Chandigarh,Renewables,MW,57.84
2022-08-01,Delhi,Renewables,MW,270.12
2022-08-01,Haryana,Renewables,MW,1279.39
2022-08-01,Himachal Pradesh,Renewables,MW,1050.6
2022-08-01,Jammu and Kashmir,Renewables,MW,193.09
2022-08-01,Ladakh,Renewables,MW,47.44
2022-08-01,Punjab,Renewables,MW,1792.28
2022-08-01,Rajasthan,Renewables,MW,19512.23
2022-08-01,Uttar Pradesh,Renewables,MW,4483.87
2022-08-01,Uttarakhand,Renewables,MW,933.69
2022-08-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2022-08-01,Bihar,Renewables,MW,387.48
2022-08-01,Jharkhand,Renewables,MW,100.17
2022-08-01,Odisha,Renewables,MW,627.49
2022-08-01,Sikkim,Renewables,MW,59.8
2022-08-01,West Bengal,Renewables,MW,596.97
2022-08-01,Chhatisgarh,Renewables,MW,1149.34
2022-08-01,Dadra and Nagar Haveli and Dam,Renewables,MW,46.47
2022-08-01,Goa,Renewables,MW,26.79
2022-08-01,Gujarat,Renewables,MW,17910.62
2022-08-01,Madhya Pradesh,Renewables,MW,5506.33
2022-08-01,Maharashtra,Renewables,MW,10961.96
2022-08-01,Andhra Pradesh,Renewables,MW,9330.6
2022-08-01,Karnataka,Renewables,MW,16212.02
2022-08-01,Kerala,Renewables,MW,953.88
2022-08-01,Lakshadweep,Renewables,MW,3.27
2022-08-01,Puducherry,Renewables,MW,35.53
2022-08-01,Tamil Nadu,Renewables,MW,16941.41
2022-08-01,Telangana,Renewables,MW,5068.81
2022-08-01,Arunachal Pradesh,Renewables,MW,144.34
2022-08-01,Assam,Renewables,MW,179.07
2022-08-01,Manipur,Renewables,MW,17.73
2022-08-01,Meghalaya,Renewables,MW,50.49
2022-08-01,Mizoram,Renewables,MW,44.49
2022-08-01,Nagaland,Renewables,MW,34.71
2022-08-01,Tripura,Renewables,MW,32.16
2022-09-01,Chandigarh,Renewables,MW,57.84
2022-09-01,Delhi,Renewables,MW,270.12
2022-09-01,Haryana,Renewables,MW,1287.03
2022-09-01,Himachal Pradesh,Renewables,MW,1058.26
2022-09-01,Jammu and Kashmir,Renewables,MW,193.24
2022-09-01,Ladakh,Renewables,MW,47.44
2022-09-01,Punjab,Renewables,MW,1802.11
2022-09-01,Rajasthan,Renewables,MW,20009.4
2022-09-01,Uttar Pradesh,Renewables,MW,4506.77
2022-09-01,Uttarakhand,Renewables,MW,933.71
2022-09-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2022-09-01,Bihar,Renewables,MW,387.48
2022-09-01,Jharkhand,Renewables,MW,101.93
2022-09-01,Odisha,Renewables,MW,627.51
2022-09-01,Sikkim,Renewables,MW,59.8
2022-09-01,West Bengal,Renewables,MW,598.22
2022-09-01,Chhatisgarh,Renewables,MW,1149.34
2022-09-01,Dadra and Nagar Haveli and Dam,Renewables,MW,46.47
2022-09-01,Goa,Renewables,MW,26.79
2022-09-01,Gujarat,Renewables,MW,18044.21
2022-09-01,Madhya Pradesh,Renewables,MW,5837.88
2022-09-01,Maharashtra,Renewables,MW,11421.96
2022-09-01,Andhra Pradesh,Renewables,MW,9331.46
2022-09-01,Karnataka,Renewables,MW,16310.4
2022-09-01,Kerala,Renewables,MW,985.48
2022-09-01,Lakshadweep,Renewables,MW,3.27
2022-09-01,Puducherry,Renewables,MW,35.53
2022-09-01,Tamil Nadu,Renewables,MW,17322.34
2022-09-01,Telangana,Renewables,MW,5076.1
2022-09-01,Arunachal Pradesh,Renewables,MW,144.34
2022-09-01,Assam,Renewables,MW,184.04
2022-09-01,Manipur,Renewables,MW,17.73
2022-09-01,Meghalaya,Renewables,MW,50.49
2022-09-01,Mizoram,Renewables,MW,49.49
2022-09-01,Nagaland,Renewables,MW,34.71
2022-09-01,Tripura,Renewables,MW,32.27
2022-10-01,Chandigarh,Renewables,MW,58.69
2022-10-01,Delhi,Renewables,MW,270.12
2022-10-01,Haryana,Renewables,MW,1301.05
2022-10-01,Himachal Pradesh,Renewables,MW,1058.29
2022-10-01,Jammu and Kashmir,Renewables,MW,193.58
2022-10-01,Ladakh,Renewables,MW,47.44
2022-10-01,Punjab,Renewables,MW,1815.36
2022-10-01,Rajasthan,Renewables,MW,20392.78
2022-10-01,Uttar Pradesh,Renewables,MW,4634.77
2022-10-01,Uttarakhand,Renewables,MW,933.71
2022-10-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2022-10-01,Bihar,Renewables,MW,387.48
2022-10-01,Jharkhand,Renewables,MW,102.42
2022-10-01,Odisha,Renewables,MW,627.56
2022-10-01,Sikkim,Renewables,MW,59.8
2022-10-01,West Bengal,Renewables,MW,602.02
2022-10-01,Chhatisgarh,Renewables,MW,1154.43
2022-10-01,Dadra and Nagar Haveli and Dam,Renewables,MW,46.47
2022-10-01,Goa,Renewables,MW,26.79
2022-10-01,Gujarat,Renewables,MW,18258.51
2022-10-01,Madhya Pradesh,Renewables,MW,5863.19
2022-10-01,Maharashtra,Renewables,MW,11531.74
2022-10-01,Andhra Pradesh,Renewables,MW,9333.25
2022-10-01,Karnataka,Renewables,MW,16318.22
2022-10-01,Kerala,Renewables,MW,985.48
2022-10-01,Lakshadweep,Renewables,MW,3.27
2022-10-01,Puducherry,Renewables,MW,35.53
2022-10-01,Tamil Nadu,Renewables,MW,17423.64
2022-10-01,Telangana,Renewables,MW,5078.73
2022-10-01,Arunachal Pradesh,Renewables,MW,144.34
2022-10-01,Assam,Renewables,MW,184.04
2022-10-01,Manipur,Renewables,MW,17.73
2022-10-01,Meghalaya,Renewables,MW,50.49
2022-10-01,Mizoram,Renewables,MW,49.49
2022-10-01,Nagaland,Renewables,MW,34.71
2022-10-01,Tripura,Renewables,MW,32.31
2022-11-01,Chandigarh,Renewables,MW,58.69
2022-11-01,Delhi,Renewables,MW,295.12
2022-11-01,Haryana,Renewables,MW,1301.05
2022-11-01,Himachal Pradesh,Renewables,MW,1058.29
2022-11-01,Jammu and Kashmir,Renewables,MW,193.58
2022-11-01,Ladakh,Renewables,MW,48.59
2022-11-01,Punjab,Renewables,MW,1818.45
2022-11-01,Rajasthan,Renewables,MW,20456.78
2022-11-01,Uttar Pradesh,Renewables,MW,4709.77
2022-11-01,Uttarakhand,Renewables,MW,933.71
2022-11-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2022-11-01,Bihar,Renewables,MW,389.6
2022-11-01,Jharkhand,Renewables,MW,102.42
2022-11-01,Odisha,Renewables,MW,627.56
2022-11-01,Sikkim,Renewables,MW,59.8
2022-11-01,West Bengal,Renewables,MW,602.02
2022-11-01,Chhatisgarh,Renewables,MW,1154.43
2022-11-01,Dadra and Nagar Haveli and Dam,Renewables,MW,46.47
2022-11-01,Goa,Renewables,MW,26.79
2022-11-01,Gujarat,Renewables,MW,18430.63
2022-11-01,Madhya Pradesh,Renewables,MW,5865.32
2022-11-01,Maharashtra,Renewables,MW,11533.42
2022-11-01,Andhra Pradesh,Renewables,MW,9333.25
2022-11-01,Karnataka,Renewables,MW,16330.57
2022-11-01,Kerala,Renewables,MW,985.48
2022-11-01,Lakshadweep,Renewables,MW,3.27
2022-11-01,Puducherry,Renewables,MW,35.53
2022-11-01,Tamil Nadu,Renewables,MW,17484.54
2022-11-01,Telangana,Renewables,MW,5078.73
2022-11-01,Arunachal Pradesh,Renewables,MW,144.34
2022-11-01,Assam,Renewables,MW,184.04
2022-11-01,Manipur,Renewables,MW,17.73
2022-11-01,Meghalaya,Renewables,MW,50.49
2022-11-01,Mizoram,Renewables,MW,49.49
2022-11-01,Nagaland,Renewables,MW,34.71
2022-11-01,Tripura,Renewables,MW,32.31
2022-12-01,Chandigarh,Renewables,MW,58.69
2022-12-01,Delhi,Renewables,MW,295.48
2022-12-01,Haryana,Renewables,MW,1323.05
2022-12-01,Himachal Pradesh,Renewables,MW,1067.3
2022-12-01,Jammu and Kashmir,Renewables,MW,195.58
2022-12-01,Ladakh,Renewables,MW,48.59
2022-12-01,Punjab,Renewables,MW,1828.25
2022-12-01,Rajasthan,Renewables,MW,21171.5
2022-12-01,Uttar Pradesh,Renewables,MW,4727.15
2022-12-01,Uttarakhand,Renewables,MW,933.72
2022-12-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2022-12-01,Bihar,Renewables,MW,389.6
2022-12-01,Jharkhand,Renewables,MW,103.25
2022-12-01,Odisha,Renewables,MW,627.56
2022-12-01,Sikkim,Renewables,MW,59.8
2022-12-01,West Bengal,Renewables,MW,606.22
2022-12-01,Chhatisgarh,Renewables,MW,1295.22
2022-12-01,Dadra and Nagar Haveli and Dam,Renewables,MW,46.47
2022-12-01,Goa,Renewables,MW,26.79
2022-12-01,Gujarat,Renewables,MW,18567.48
2022-12-01,Madhya Pradesh,Renewables,MW,5874.53
2022-12-01,Maharashtra,Renewables,MW,11678.02
2022-12-01,Andhra Pradesh,Renewables,MW,9349.52
2022-12-01,Karnataka,Renewables,MW,16338.09
2022-12-01,Kerala,Renewables,MW,1019.86
2022-12-01,Lakshadweep,Renewables,MW,3.27
2022-12-01,Puducherry,Renewables,MW,35.53
2022-12-01,Tamil Nadu,Renewables,MW,17590.44
2022-12-01,Telangana,Renewables,MW,5090.27
2022-12-01,Arunachal Pradesh,Renewables,MW,144.63
2022-12-01,Assam,Renewables,MW,184.04
2022-12-01,Manipur,Renewables,MW,17.73
2022-12-01,Meghalaya,Renewables,MW,50.48
2022-12-01,Mizoram,Renewables,MW,49.49
2022-12-01,Nagaland,Renewables,MW,34.71
2022-12-01,Tripura,Renewables,MW,32.68
2023-01-01,Chandigarh,Renewables,MW,58.69
2023-01-01,Delhi,Renewables,MW,296.3
2023-01-01,Haryana,Renewables,MW,1335.97
2023-01-01,Himachal Pradesh,Renewables,MW,1067.37
2023-01-01,Jammu and Kashmir,Renewables,MW,195.77
2023-01-01,Ladakh,Renewables,MW,48.59
2023-01-01,Punjab,Renewables,MW,1830.49
2023-01-01,Rajasthan,Renewables,MW,21183.82
2023-01-01,Uttar Pradesh,Renewables,MW,4735.37
2023-01-01,Uttarakhand,Renewables,MW,933.78
2023-01-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2023-01-01,Bihar,Renewables,MW,389.6
2023-01-01,Jharkhand,Renewables,MW,107.89
2023-01-01,Odisha,Renewables,MW,627.67
2023-01-01,Sikkim,Renewables,MW,59.8
2023-01-01,West Bengal,Renewables,MW,606.37
2023-01-01,Chhatisgarh,Renewables,MW,1295.89
2023-01-01,Dadra and Nagar Haveli and Dam,Renewables,MW,46.47
2023-01-01,Goa,Renewables,MW,26.79
2023-01-01,Gujarat,Renewables,MW,18866.35
2023-01-01,Madhya Pradesh,Renewables,MW,5874.53
2023-01-01,Maharashtra,Renewables,MW,11736.5
2023-01-01,Andhra Pradesh,Renewables,MW,9350.06
2023-01-01,Karnataka,Renewables,MW,16471.12
2023-01-01,Kerala,Renewables,MW,1038.65
2023-01-01,Lakshadweep,Renewables,MW,3.27
2023-01-01,Puducherry,Renewables,MW,35.53
2023-01-01,Tamil Nadu,Renewables,MW,17676.6
2023-01-01,Telangana,Renewables,MW,5096.52
2023-01-01,Arunachal Pradesh,Renewables,MW,144.7
2023-01-01,Assam,Renewables,MW,184.04
2023-01-01,Manipur,Renewables,MW,17.73
2023-01-01,Meghalaya,Renewables,MW,50.48
2023-01-01,Mizoram,Renewables,MW,53.49
2023-01-01,Nagaland,Renewables,MW,34.71
2023-01-01,Tripura,Renewables,MW,33.45
2023-02-01,Chandigarh,Renewables,MW,58.69
2023-02-01,Delhi,Renewables,MW,297
2023-02-01,Haryana,Renewables,MW,1359.64
2023-02-01,Himachal Pradesh,Renewables,MW,1067.37
2023-02-01,Jammu and Kashmir,Renewables,MW,195.8
2023-02-01,Ladakh,Renewables,MW,48.59
2023-02-01,Punjab,Renewables,MW,1848.44
2023-02-01,Rajasthan,Renewables,MW,21236.5
2023-02-01,Uttar Pradesh,Renewables,MW,4765.8
2023-02-01,Uttarakhand,Renewables,MW,933.78
2023-02-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2023-02-01,Bihar,Renewables,MW,389.6
2023-02-01,Jharkhand,Renewables,MW,110.2
2023-02-01,Odisha,Renewables,MW,627.79
2023-02-01,Sikkim,Renewables,MW,59.8
2023-02-01,West Bengal,Renewables,MW,607.77
2023-02-01,Chhatisgarh,Renewables,MW,1298.35
2023-02-01,Dadra and Nagar Haveli and Dam,Renewables,MW,46.47
2023-02-01,Goa,Renewables,MW,26.79
2023-02-01,Gujarat,Renewables,MW,19015.81
2023-02-01,Madhya Pradesh,Renewables,MW,5904.19
2023-02-01,Maharashtra,Renewables,MW,11805.13
2023-02-01,Andhra Pradesh,Renewables,MW,9357.88
2023-02-01,Karnataka,Renewables,MW,16569.41
2023-02-01,Kerala,Renewables,MW,1055
2023-02-01,Lakshadweep,Renewables,MW,3.27
2023-02-01,Puducherry,Renewables,MW,35.53
2023-02-01,Tamil Nadu,Renewables,MW,17738.04
2023-02-01,Telangana,Renewables,MW,5096.52
2023-02-01,Arunachal Pradesh,Renewables,MW,144.75
2023-02-01,Assam,Renewables,MW,184.04
2023-02-01,Manipur,Renewables,MW,17.73
2023-02-01,Meghalaya,Renewables,MW,50.48
2023-02-01,Mizoram,Renewables,MW,53.49
2023-02-01,Nagaland,Renewables,MW,34.71
2023-02-01,Tripura,Renewables,MW,33.54
2023-03-01,Chandigarh,Renewables,MW,58.69
2023-03-01,Delhi,Renewables,MW,302.26
2023-03-01,Haryana,Renewables,MW,1362.09
2023-03-01,Himachal Pradesh,Renewables,MW,1067.4
2023-03-01,Jammu and Kashmir,Renewables,MW,196.12
2023-03-01,Ladakh,Renewables,MW,48.79
2023-03-01,Punjab,Renewables,MW,1865.63
2023-03-01,Rajasthan,Renewables,MW,22398.05
2023-03-01,Uttar Pradesh,Renewables,MW,4781.05
2023-03-01,Uttarakhand,Renewables,MW,933.79
2023-03-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2023-03-01,Bihar,Renewables,MW,389.6
2023-03-01,Jharkhand,Renewables,MW,114.19
2023-03-01,Odisha,Renewables,MW,628.02
2023-03-01,Sikkim,Renewables,MW,59.8
2023-03-01,West Bengal,Renewables,MW,621.57
2023-03-01,Chhatisgarh,Renewables,MW,1299.82
2023-03-01,Dadra and Nagar Haveli and Dam,Renewables,MW,46.47
2023-03-01,Goa,Renewables,MW,26.88
2023-03-01,Gujarat,Renewables,MW,19435.85
2023-03-01,Madhya Pradesh,Renewables,MW,5905.08
2023-03-01,Maharashtra,Renewables,MW,12757.5
2023-03-01,Andhra Pradesh,Renewables,MW,9360.18
2023-03-01,Karnataka,Renewables,MW,16719.23
2023-03-01,Kerala,Renewables,MW,1092.95
2023-03-01,Lakshadweep,Renewables,MW,3.27
2023-03-01,Puducherry,Renewables,MW,35.53
2023-03-01,Tamil Nadu,Renewables,MW,17969.66
2023-03-01,Telangana,Renewables,MW,5105.37
2023-03-01,Arunachal Pradesh,Renewables,MW,144.75
2023-03-01,Assam,Renewables,MW,184.04
2023-03-01,Manipur,Renewables,MW,17.73
2023-03-01,Meghalaya,Renewables,MW,50.48
2023-03-01,Mizoram,Renewables,MW,73.49
2023-03-01,Nagaland,Renewables,MW,35.71
2023-03-01,Tripura,Renewables,MW,33.61
2023-04-01,Chandigarh,Renewables,MW,58.69
2023-04-01,Delhi,Renewables,MW,302.26
2023-04-01,Haryana,Renewables,MW,1362.09
2023-04-01,Himachal Pradesh,Renewables,MW,1067.4
2023-04-01,Jammu and Kashmir,Renewables,MW,196.2
2023-04-01,Ladakh,Renewables,MW,48.79
2023-04-01,Punjab,Renewables,MW,1875.16
2023-04-01,Rajasthan,Renewables,MW,22485.65
2023-04-01,Uttar Pradesh,Renewables,MW,4782.72
2023-04-01,Uttarakhand,Renewables,MW,933.79
2023-04-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2023-04-01,Bihar,Renewables,MW,389.6
2023-04-01,Jharkhand,Renewables,MW,126.25
2023-04-01,Odisha,Renewables,MW,633.56
2023-04-01,Sikkim,Renewables,MW,59.8
2023-04-01,West Bengal,Renewables,MW,634.11
2023-04-01,Chhatisgarh,Renewables,MW,1301.17
2023-04-01,Dadra and Nagar Haveli and Dam,Renewables,MW,46.47
2023-04-01,Goa,Renewables,MW,26.88
2023-04-01,Gujarat,Renewables,MW,19659.61
2023-04-01,Madhya Pradesh,Renewables,MW,5943.16
2023-04-01,Maharashtra,Renewables,MW,12771
2023-04-01,Andhra Pradesh,Renewables,MW,9360.18
2023-04-01,Karnataka,Renewables,MW,16725.74
2023-04-01,Kerala,Renewables,MW,1124.05
2023-04-01,Lakshadweep,Renewables,MW,3.27
2023-04-01,Puducherry,Renewables,MW,35.53
2023-04-01,Tamil Nadu,Renewables,MW,18058.23
2023-04-01,Telangana,Renewables,MW,5105.37
2023-04-01,Arunachal Pradesh,Renewables,MW,144.75
2023-04-01,Assam,Renewables,MW,184.04
2023-04-01,Manipur,Renewables,MW,17.88
2023-04-01,Meghalaya,Renewables,MW,50.48
2023-04-01,Mizoram,Renewables,MW,73.61
2023-04-01,Nagaland,Renewables,MW,35.71
2023-04-01,Tripura,Renewables,MW,33.94
2023-05-01,Chandigarh,Renewables,MW,63.04
2023-05-01,Delhi,Renewables,MW,302.26
2023-05-01,Haryana,Renewables,MW,1362.09
2023-05-01,Himachal Pradesh,Renewables,MW,1067.9
2023-05-01,Jammu and Kashmir,Renewables,MW,197.37
2023-05-01,Ladakh,Renewables,MW,48.79
2023-05-01,Punjab,Renewables,MW,1877.66
2023-05-01,Rajasthan,Renewables,MW,22518
2023-05-01,Uttar Pradesh,Renewables,MW,4786.15
2023-05-01,Uttarakhand,Renewables,MW,933.79
2023-05-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2023-05-01,Bihar,Renewables,MW,398.72
2023-05-01,Jharkhand,Renewables,MW,126.25
2023-05-01,Odisha,Renewables,MW,633.64
2023-05-01,Sikkim,Renewables,MW,59.8
2023-05-01,West Bengal,Renewables,MW,635.66
2023-05-01,Chhatisgarh,Renewables,MW,1301.17
2023-05-01,Dadra and Nagar Haveli and Dam,Renewables,MW,46.47
2023-05-01,Goa,Renewables,MW,26.88
2023-05-01,Gujarat,Renewables,MW,20298.95
2023-05-01,Madhya Pradesh,Renewables,MW,5943.16
2023-05-01,Maharashtra,Renewables,MW,12773.33
2023-05-01,Andhra Pradesh,Renewables,MW,9360.18
2023-05-01,Karnataka,Renewables,MW,16969.26
2023-05-01,Kerala,Renewables,MW,1133.68
2023-05-01,Lakshadweep,Renewables,MW,3.27
2023-05-01,Puducherry,Renewables,MW,36.81
2023-05-01,Tamil Nadu,Renewables,MW,18173.96
2023-05-01,Telangana,Renewables,MW,5105.37
2023-05-01,Arunachal Pradesh,Renewables,MW,144.86
2023-05-01,Assam,Renewables,MW,191.79
2023-05-01,Manipur,Renewables,MW,17.88
2023-05-01,Meghalaya,Renewables,MW,50.48
2023-05-01,Mizoram,Renewables,MW,75.5
2023-05-01,Nagaland,Renewables,MW,35.71
2023-05-01,Tripura,Renewables,MW,34.05
2023-06-01,Chandigarh,Renewables,MW,63.59
2023-06-01,Delhi,Renewables,MW,311.73
2023-06-01,Haryana,Renewables,MW,1439.94
2023-06-01,Himachal Pradesh,Renewables,MW,1086.46
2023-06-01,Jammu and Kashmir,Renewables,MW,214.72
2023-06-01,Ladakh,Renewables,MW,48.79
2023-06-01,Punjab,Renewables,MW,1891.45
2023-06-01,Rajasthan,Renewables,MW,23182.33
2023-06-01,Uttar Pradesh,Renewables,MW,4792.44
2023-06-01,Uttarakhand,Renewables,MW,934.09
2023-06-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2023-06-01,Bihar,Renewables,MW,399.91
2023-06-01,Jharkhand,Renewables,MW,127.69
2023-06-01,Odisha,Renewables,MW,633.73
2023-06-01,Sikkim,Renewables,MW,59.79
2023-06-01,West Bengal,Renewables,MW,635.67
2023-06-01,Chhatisgarh,Renewables,MW,1313.52
2023-06-01,Dadra and Nagar Haveli and Dam,Renewables,MW,46.47
2023-06-01,Goa,Renewables,MW,35.73
2023-06-01,Gujarat,Renewables,MW,21237.46
2023-06-01,Madhya Pradesh,Renewables,MW,6124.51
2023-06-01,Maharashtra,Renewables,MW,12972.74
2023-06-01,Andhra Pradesh,Renewables,MW,9378.11
2023-06-01,Karnataka,Renewables,MW,17552.16
2023-06-01,Kerala,Renewables,MW,1133.69
2023-06-01,Lakshadweep,Renewables,MW,3.27
2023-06-01,Puducherry,Renewables,MW,43.26
2023-06-01,Tamil Nadu,Renewables,MW,18258.89
2023-06-01,Telangana,Renewables,MW,5134.55
2023-06-01,Arunachal Pradesh,Renewables,MW,144.86
2023-06-01,Assam,Renewables,MW,191.8
2023-06-01,Manipur,Renewables,MW,17.89
2023-06-01,Meghalaya,Renewables,MW,50.48
2023-06-01,Mizoram,Renewables,MW,75.89
2023-06-01,Nagaland,Renewables,MW,35.71
2023-06-01,Tripura,Renewables,MW,34.07
2023-07-01,Chandigarh,Renewables,MW,64.05
2023-07-01,Delhi,Renewables,MW,314.39
2023-07-01,Haryana,Renewables,MW,1510.55
2023-07-01,Himachal Pradesh,Renewables,MW,1086.46
2023-07-01,Jammu and Kashmir,Renewables,MW,214.98
2023-07-01,Ladakh,Renewables,MW,48.79
2023-07-01,Punjab,Renewables,MW,1951.26
2023-07-01,Rajasthan,Renewables,MW,23401.12
2023-07-01,Uttar Pradesh,Renewables,MW,4876.97
2023-07-01,Uttarakhand,Renewables,MW,934.09
2023-07-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2023-07-01,Bihar,Renewables,MW,414.32
2023-07-01,Jharkhand,Renewables,MW,128.09
2023-07-01,Odisha,Renewables,MW,633.78
2023-07-01,Sikkim,Renewables,MW,59.79
2023-07-01,West Bengal,Renewables,MW,636.03
2023-07-01,Chhatisgarh,Renewables,MW,1314.29
2023-07-01,Dadra and Nagar Haveli and Dam,Renewables,MW,46.47
2023-07-01,Goa,Renewables,MW,36.39
2023-07-01,Gujarat,Renewables,MW,21504.05
2023-07-01,Madhya Pradesh,Renewables,MW,6134.57
2023-07-01,Maharashtra,Renewables,MW,13029.71
2023-07-01,Andhra Pradesh,Renewables,MW,9379.25
2023-07-01,Karnataka,Renewables,MW,17816.18
2023-07-01,Kerala,Renewables,MW,1172.39
2023-07-01,Lakshadweep,Renewables,MW,3.27
2023-07-01,Puducherry,Renewables,MW,43.26
2023-07-01,Tamil Nadu,Renewables,MW,18380.57
2023-07-01,Telangana,Renewables,MW,5142.04
2023-07-01,Arunachal Pradesh,Renewables,MW,144.86
2023-07-01,Assam,Renewables,MW,191.91
2023-07-01,Manipur,Renewables,MW,18.49
2023-07-01,Meghalaya,Renewables,MW,72.98
2023-07-01,Mizoram,Renewables,MW,75.89
2023-07-01,Nagaland,Renewables,MW,35.71
2023-07-01,Tripura,Renewables,MW,34.12
2023-08-01,Chandigarh,Renewables,MW,64.05
2023-08-01,Delhi,Renewables,MW,320.41
2023-08-01,Haryana,Renewables,MW,1543.27
2023-08-01,Himachal Pradesh,Renewables,MW,1088.21
2023-08-01,Jammu and Kashmir,Renewables,MW,216.18
2023-08-01,Ladakh,Renewables,MW,48.79
2023-08-01,Punjab,Renewables,MW,1967.33
2023-08-01,Rajasthan,Renewables,MW,23429.24
2023-08-01,Uttar Pradesh,Renewables,MW,4889.09
2023-08-01,Uttarakhand,Renewables,MW,934.09
2023-08-01,Andaman & Nicobar Islands,Renewables,MW,35.16
2023-08-01,Bihar,Renewables,MW,415.27
